Frequenza,Territorio,Indicatore,Rito di celebrazione del matrimonio,Anno di nascita,Età al matrimonio,Stato civile,Anno di cessazione precedente matrimonio,Durata vedovanza/divorzio,Titolo di studio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,1 anni,totale,2019,21,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,1 anni,totale,2020,4,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,2 anni,totale,2020,6,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,2 anni,totale,2021,4,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,3 anni,totale,2021,3,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,3 anni,totale,2022,9,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,4 anni,totale,2022,5,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,4 anni,totale,2023,0,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,5 anni,totale,2023,1,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,5 anni,totale,2024,2,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2018,6 anni,totale,2024,1,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,0 anni,totale,2019,12,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,0 anni,totale,2020,21,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,1 anni,totale,2020,11,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,1 anni,totale,2021,14,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,2 anni,totale,2021,9,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,2 anni,totale,2022,6,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,3 anni,totale,2022,5,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,3 anni,totale,2023,8,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,4 anni,totale,2023,7,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,4 anni,totale,2024,2,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2019,5 anni,totale,2024,2,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,0 anni,totale,2020,8,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,0 anni,totale,2021,15,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,1 anni,totale,2021,8,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,1 anni,totale,2022,7,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,2 anni,totale,2022,7,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,2 anni,totale,2023,7,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,3 anni,totale,2023,2,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,3 anni,totale,2024,3,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2020,4 anni,totale,2024,3,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2021,0 anni,totale,2021,12,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2021,0 anni,totale,2022,10,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2021,1 anni,totale,2022,11,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2021,1 anni,totale,2023,12,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2021,2 anni,totale,2023,6,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2021,2 anni,totale,2024,8,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2021,3 anni,totale,2024,6,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2022,0 anni,totale,2022,8,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2022,0 anni,totale,2023,15,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2022,1 anni,totale,2023,6,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2022,1 anni,totale,2024,14,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2022,2 anni,totale,2024,5,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2023,0 anni,totale,2023,12,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2023,0 anni,totale,2024,21,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2023,1 anni,totale,2024,10,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,2024,0 anni,totale,2024,10,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2015,219,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2016,261,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2017,222,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2018,125,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2019,127,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2020,74,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2021,81,,24_447_DF_DCIS_SPOSI_3
annuale,Italia,sposi,tutte le voci,tutte le voci,25-29 anni,divorziata/o,tutte le voci,totale,totale,2022,72,,24_447_DF_DCIS_SPOSI_3
