Frequenza,Territorio,Indicatore,Rito di esaurimento,Periodo tra la separazione e l'iscrizione a ruolo del procedimento,Modalità di esaurimento,Con figli affidati,Durata del matrimonio,Anno di matrimonio,Numero di figli,Coniuge che ha presentato la domanda di divorzio con rito giudiziale,Tipo di affidamento,Numero di figli affidati,Età dei figli affidati,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2010,1534,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2011,1436,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2012,1317,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2013,1545,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2014,1314,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2008,500,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2009,515,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2010,655,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2011,628,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2012,523,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2013,602,,27_814_DF_DCIS_DIVFIG_10
annuale,Campania,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2014,586,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2008,2016,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2009,2369,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2010,2384,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2011,2615,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2012,2497,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2013,2690,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2014,2853,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2008,17,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2009,29,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2010,19,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2011,20,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2012,12,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2013,18,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2014,49,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2008,438,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2009,447,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2010,551,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2011,651,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2012,638,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2013,656,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2014,648,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2008,777,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2009,855,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2010,976,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2011,1189,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2012,1156,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2013,1163,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2014,1215,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2008,322,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2009,379,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2010,406,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2011,518,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2012,506,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2013,489,,27_814_DF_DCIS_DIVFIG_10
annuale,Puglia,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2014,518,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2008,218,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2009,276,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2010,231,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2011,244,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2012,235,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2013,240,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2014,299,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2008,3,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2009,4,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2010,1,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2011,2,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2012,2,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2013,1,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2014,2,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2008,53,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2009,64,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2010,58,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2011,48,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2012,52,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2013,54,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2014,56,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2008,94,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2009,120,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2010,104,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2011,97,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2012,100,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2013,103,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2014,118,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2008,38,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2009,52,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2010,45,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2011,47,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2012,46,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2013,48,,27_814_DF_DCIS_DIVFIG_10
annuale,Basilicata,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2014,60,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2008,851,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2009,624,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2010,769,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2011,882,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2012,859,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2013,1041,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2014,1038,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2008,9,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2009,3,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2010,5,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2011,5,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2012,3,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2013,10,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,totale,2014,8,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2008,239,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2009,148,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2010,178,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2011,178,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2012,182,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2013,226,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,totale,2014,205,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2008,414,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2009,289,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2010,316,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2011,332,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2012,339,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2013,432,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,totale,2014,361,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2008,166,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2009,138,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2010,133,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2011,149,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2012,154,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2013,196,,27_814_DF_DCIS_DIVFIG_10
annuale,Calabria,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,totale,2014,148,,27_814_DF_DCIS_DIVFIG_10
annuale,Isole,divorzi concessi,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,totale,2008,4579,,27_814_DF_DCIS_DIVFIG_10
